YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2020,27,270218,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27141030301,1
2020,27,270219,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27047181000,1
2020,27,270220,1,1,5,2,2,1,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,27123036700,1
2020,27,270221,1,1,5,2,2,1,1,4,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27145000303,1
2020,27,270222,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27035951700,1
2020,27,270223,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,27013171400,1
2020,27,270224,1,1,5,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27091790600,1
2020,27,270225,1,1,5,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27109002200,1
2020,27,270226,1,1,5,2,2,1,1,3,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27053103400,1
2020,27,270227,1,1,5,1,2,1,2,5,2,4,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27131070300,1
2020,27,270228,1,1,5,2,1,4,2,1,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053020202,1
2020,27,270229,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27089080100,1
2020,27,270230,1,1,5,1,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,27105105100,1
2020,27,270231,1,1,5,1,1,4,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27109002000,1
2020,27,270232,1,1,5,2,2,1,1,4,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27003051501,1
2020,27,270233,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27021960600,1
2020,27,270234,1,1,5,2,1,4,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27147960400,1
2020,27,270235,1,1,5,2,1,1,2,1,3,5,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27053024300,1
2020,27,270236,1,1,5,2,2,1,1,4,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27053125900,1
2020,27,270237,1,1,5,2,2,1,1,4,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,27053026816,1
2020,27,270238,1,1,5,1,1,1,2,1,2,1,2,2,1,6,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27145011500,1
2020,27,270239,1,1,5,2,2,1,2,6,3,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,27109000300,1
2020,27,270240,1,1,5,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,27137010500,1
2020,27,270241,1,1,5,1,2,6,2,4,2,1,1,2,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,27097780500,1
2020,27,270242,1,1,5,1,2,1,1,3,1,4,1,2,2,13,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,27157490100,1
2020,27,270243,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27137010601,1
2020,27,270244,1,1,5,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,27121970300,1
2020,27,270245,1,1,5,2,2,1,1,4,1,1,2,1,1,13,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,27053025603,1
2020,27,270246,2,1,5,1,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27163070206,1
2020,27,270247,1,1,5,2,2,1,1,2,1,4,1,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27053026007,1
2020,27,270248,1,1,5,2,2,1,1,4,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,27123042501,1
2020,27,270249,2,1,5,1,2,1,1,4,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,1,2,2,0,0,0,27115950401,1
2020,27,270250,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,0,1,1,27007940002,1
2020,27,270251,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,27009021201,1
2020,27,270252,1,1,5,1,2,1,2,3,2,3,2,1,2,6,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27137011102,1
2020,27,270253,1,1,5,1,1,1,2,1,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,27131070101,1
2020,27,270254,1,1,5,2,2,1,2,4,2,5,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27041450601,1
2020,27,270255,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053027701,1
2020,27,270256,1,1,5,1,2,1,2,3,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27171100900,1
2020,27,270257,1,1,5,1,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27059130100,1
2020,27,270258,1,1,5,1,2,4,1,5,1,1,1,2,1,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27005450800,1
2020,27,270259,1,1,5,1,2,4,2,4,2,1,1,2,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27157490500,1
2020,27,270260,1,1,5,2,2,4,2,2,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053023300,1
2020,27,270261,1,1,5,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27003050115,1
2020,27,270262,1,1,5,2,2,4,1,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053020202,1
2020,27,270263,1,1,5,1,2,1,2,6,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27079950400,1
2020,27,270264,1,1,5,2,2,4,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27003050108,1
2020,27,270265,1,1,5,1,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,27111960103,1
2020,27,270266,1,1,5,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,27003051501,1
2020,27,270267,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27097780800,1
2020,27,270268,1,1,5,1,2,1,1,5,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27017070502,1
2020,27,270269,1,1,5,1,2,1,2,5,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,0,0,0,27049080300,1
2020,27,270270,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27047180300,1
2020,27,270271,1,1,5,1,2,1,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27025110100,1
2020,27,270272,1,1,5,2,1,4,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053022000,1
2020,27,270273,1,1,5,1,2,1,1,6,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,27025110700,1
2020,27,270274,1,1,5,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,27139080202,1
2020,27,270275,1,1,5,2,2,1,1,4,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27037060502,1
2020,27,270276,1,1,5,2,2,1,2,3,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27137001800,1
2020,27,270277,1,1,5,1,2,4,1,5,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27035950702,1
2020,27,270278,1,1,5,1,2,1,2,3,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,27061480600,1
2020,27,270279,2,1,5,2,2,1,1,4,1,4,2,2,2,13,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27111960900,1
2020,27,270280,3,1,5,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,0,0,0,27053126300,1
2020,27,270281,1,1,5,1,2,1,1,5,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27011950200,1
2020,27,270282,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,27067781200,1
2020,27,270283,1,1,5,2,2,1,1,4,1,2,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27059130502,1
2020,27,270284,1,1,5,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27141030106,1
2020,27,270285,1,1,5,1,2,4,1,6,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27025110100,1
2020,27,270286,1,1,5,1,1,3,2,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27027030202,1
2020,27,270287,1,1,5,1,2,1,2,5,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27083360100,1
2020,27,270288,1,1,5,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,27053027205,1
2020,27,270289,1,1,5,1,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27151960100,1
2020,27,270290,1,1,5,2,2,1,2,6,3,3,1,2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,27003050217,1
2020,27,270291,1,1,5,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27061481001,1
2020,27,270292,1,1,5,1,2,4,2,5,2,1,1,2,1,10,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27137011300,1
2020,27,270293,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27145011101,1
2020,27,270294,1,1,5,2,2,1,1,3,1,4,1,1,2,4,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27141030505,1
2020,27,270295,1,1,5,2,1,3,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,1,2,0,0,0,27131070901,1
2020,27,270296,2,1,5,1,2,1,2,3,2,3,1,1,3,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,27097780300,1
2020,27,270297,1,1,5,2,2,1,1,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27035951200,1
2020,27,270298,1,1,5,2,2,1,1,3,1,7,1,1,3,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,27003050229,1
2020,27,270299,2,1,5,1,2,1,2,3,2,3,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27131070200,1
2020,27,270300,1,1,5,1,2,1,2,3,2,2,1,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27103480200,1
2020,27,270301,1,1,5,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,27035951100,1
2020,27,270302,1,1,5,2,2,1,2,3,3,4,1,1,2,4,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27163070405,1
2020,27,270303,1,1,5,1,2,1,2,3,2,3,1,2,2,4,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27129790300,1
2020,27,270304,2,1,5,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27033270300,1
2020,27,270305,1,1,5,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27157490300,1
2020,27,270306,1,1,5,2,1,3,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27163070907,1
2020,27,270307,2,1,5,2,2,1,2,3,2,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,27025110501,1
2020,27,270308,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27151960100,1
2020,27,270309,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27131070400,1
2020,27,270310,1,1,5,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,0,0,0,27043460300,1
2020,27,270311,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27005450200,1
2020,27,270312,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,27113090300,1
2020,27,270313,1,1,5,2,2,1,1,5,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,27003050608,1
2020,27,270314,1,1,5,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27171100205,1
2020,27,270315,1,1,5,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27129790300,1
2020,27,270316,1,1,5,1,2,1,1,4,1,4,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27041450200,1
2020,27,270317,1,1,5,1,2,3,2,3,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27141030505,1
2020,27,270319,1,1,5,1,2,4,2,6,2,1,2,2,1,99,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27031480102,1
2020,27,270320,1,1,5,1,2,4,2,6,2,1,2,2,1,99,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27171100707,1
2020,27,270321,1,1,5,2,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,27017070401,1
2020,27,270322,1,1,5,1,2,1,2,3,2,4,1,1,2,6,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27153790500,1
2020,27,270323,1,1,5,1,2,1,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27137015401,1
2020,27,270324,2,1,5,1,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27027030107,1
2020,27,270325,1,1,5,2,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053026007,1
2020,27,270326,1,1,5,2,2,1,1,4,1,5,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27027020600,1
2020,27,270327,1,1,5,2,2,4,2,4,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053025801,1
2020,27,270328,1,1,5,1,2,2,2,5,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27137012100,1
2020,27,270329,1,1,5,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27003050706,1
2020,27,270330,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,1,1,27021940002,1
2020,27,270331,1,1,5,1,2,1,2,3,2,4,1,1,2,14,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27081201002,1
2020,27,270333,1,1,5,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27053005902,1
2020,27,270334,1,1,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,27137015600,1
2020,27,270335,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27109001403,1
2020,27,270336,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,0,0,0,27079950600,1
2020,27,270337,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27145011400,1
2020,27,270338,1,1,5,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27005450900,1
2020,27,270339,1,1,5,1,2,1,2,4,3,2,1,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,0,0,0,27059130200,1
2020,27,270340,1,1,5,1,2,1,2,4,2,3,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,1,2,0,0,0,27065480400,1
2020,27,270341,1,1,5,2,2,1,2,3,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,0,0,0,27137011102,1
2020,27,270342,1,1,5,1,2,2,2,6,2,1,2,1,1,99,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27149480100,1
2020,27,270343,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27009020300,1
2020,27,270344,1,1,5,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27097780700,1
2020,27,270345,1,1,5,2,2,3,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,27145000501,1
2020,27,270346,1,1,5,1,2,4,2,6,3,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27049080400,1
2020,27,270347,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27171100900,1
2020,27,270348,1,1,5,1,2,1,2,3,2,4,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27061480701,1
2020,27,270349,1,1,5,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27147960400,1
2020,27,270350,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27053111100,1
2020,27,270351,1,1,5,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,27053020400,1
2020,27,270352,1,1,5,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27141030410,1
2020,27,270353,1,1,5,1,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,27021960803,1
2020,27,270354,1,1,5,2,2,3,2,3,2,1,1,2,1,4,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27037060717,1
2020,27,270355,1,1,5,2,1,1,2,1,3,5,1,2,3,4,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,2,0,0,0,27053025601,1
2020,27,270356,1,1,5,1,1,3,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27169670802,1
2020,27,270357,1,1,5,1,2,1,2,4,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27043460100,1
2020,27,270358,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,27021960100,1
2020,27,270359,1,1,5,2,2,1,1,4,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27105105600,1
2020,27,270360,1,1,5,2,2,4,2,2,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27139080304,1
2020,27,270361,1,1,5,1,2,1,2,5,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,27095970300,1
2020,27,270362,1,1,5,2,2,4,2,5,2,1,1,2,1,12,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27131070801,1
2020,27,270363,1,1,5,2,2,1,1,5,1,2,2,2,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,27109001703,1
2020,27,270364,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27151960100,1
2020,27,270365,1,1,5,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,27037060743,1
2020,27,270366,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,27131070300,1
